,index,g01_01_id_web,g04_01_date_publication,len_d05_25_lots,description,valeur,valeurmax,valeurmin,codenuts,cpv,criteresattribution,d01_01_denomination,d01_02_code_ident_national,d01_05_adjudicateur_nuts,d01_07_cp,d01_08_ville,d01_15_url_profil_acheteur,datedebut,dateexecution,datefin,datelancement,datelivraison,dureejours,dureemois,infocompl,intitule,lieuprincipal,nbcandidats,num,optionsdescription,optionsnon,optionsoui,quantite,renouvellementdescription,renouvellementnon,renouvellementoui,suphuitansjustification,supquatreansjustification,variantesnon,variantesoui,catalogueelectroniquenon,catalogueelectroniqueoui
482,81,19-122711,2019-08-09,2,"Relevés Architecturaux et Topographiques : 1er , 6ème, 7ème, 8ème, 9ème, 10ème, 11ème,12e arrondissements, et équipements rattachés.",,,,['FRL04'],71351810,"[{'value': ""Prix de l'offre"", 'poids': '60'}, {'value': ""Valeur technique de l'offre"", 'poids': '40'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Relevés Architecturaux et Topographiques : 1er , 6ème, 7ème, 8ème, 9ème, 10ème, 11ème,12ème arrondissements, et équipements rattachés.",,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
483,82,19-122711,2019-08-09,2,"Relevés Architecturaux et Topographiques : 2e, 3e, 4e, 5ème, 13e, 14e, 15ème, 16ème arrondissements et équipements rattachés.",,,,['FRL04'],71351810,"[{'value': ""Prix de l'offre"", 'poids': '60'}, {'value': 'Valeur technique', 'poids': '40'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Relevés Architecturaux et Topographiques : 2ème, 3ème, 4ème, 5ème, 13ème, 14ème, 15ème, 16ème arrondissements et équipements rattachés.",,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
484,74,19-122655,2019-08-09,2,FOURNITURE ET LIVRAISON DE GILETS PARE-BALLES POUR LES AGENTS DE SECURITE DE LA VOIE PUBLIQUE - ASVP-,,,,['FRL04'],35815100,"[{'value': ""Prix de l'offre"", 'poids': '40 %'}, {'value': ""Valeur technique de l'offre"", 'poids': '55 %'}, {'value': ""Valeur environnementale de l'offre"", 'poids': '05 %'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,FOURNITURE ET LIVRAISON DE GILETS PARE-BALLES POUR LES AGENTS DE SECURITE DE LA VOIE PUBLIQUE - ASVP-,,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
485,84,19-122737,2019-08-09,3,"Prestation de réparation de mécanique générale, travaux annexes de mécanique sur véhicules poids lourds et poids lourds 4x4 de marque Iveco",,,,['FRL04'],50112110,"[{'value': ""Valeur technique de l'offre"", 'poids': '40'}, {'value': ""Prix de l'offre"", 'poids': '35'}, {'value': ""Délai d'exécution de la prestation de réparation"", 'poids': '15'}, {'value': 'Performance environnementale', 'poids': '5'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Prestation de réparation de mécanique générale, travaux annexes de mécanique sur véhicules poids lourds et poids lourds 4x4 de marque Iveco",,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
486,85,19-122737,2019-08-09,3,"Prestation de réparation de mécanique générale, travaux annexes de mécanique sur véhicules légers et utilitaires 4x4 de marque Land Rover",,,,['FRL04'],50112110,"[{'value': ""Valeur technique de l'offre"", 'poids': '40'}, {'value': ""Prix de l'offre"", 'poids': '35'}, {'value': ""Délai d'exécution de la prestation de répération"", 'poids': '15'}, {'value': 'Performance environnementale', 'poids': '5'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Prestation de réparation de mécanique générale, travaux annexes de mécanique sur véhicules légers et utilitaires 4x4 de marque Land Rover",,,3,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
487,86,19-122856,2019-08-09,1,Accès temporaires ,,,,['FRL04'],64200000,"[{'value': ""Prix de l'offre"", 'poids': '50 %'}, {'value': ""Valeur technique de l'offre"", 'poids': '30 %'}, {'value': ""Délais de l'offre"", 'poids': '20 %'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.marseille.fr,,,,,,,,,,,,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
488,65,19-122600,2019-08-09,9,ACQUISITION ET LIVRAISON D'INSTRUMENTS A CORDES NEUFS D'ETUDE ET DE CONCERT ETACCESSOIRES,,,,['FRL04'],37300000,"[{'value': ""Prix de l'offre"", 'poids': '40'}, {'value': 'Valeur technique', 'poids': '60'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,ACQUISITION ET LIVRAISON D'INSTRUMENTS A CORDES NEUFS D'ETUDE ET DE CONCERT ET ACCESSOIRES,,,6,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
489,93,19-123530,2019-08-10,3,"3-Matériel d'éclairage intérieur et extérieur (luminaires, lampes, tubes...)",,,,['FRL04'],31600000,"[{'value': ""Prix de l'offre"", 'poids': '70 points'}, {'value': ""Valeur technique de l'offre"", 'poids': '30 points'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Matériel d'éclairage intérieur et extérieur (luminaires, lampes, tubes...)",,,3,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
490,88,19-123389,2019-08-10,4,Transport en autocars des enfants scolarisés dans les écoles de Marseille vers les piscines Saint Charles et Cercle des Nageurs de Marseille,,,,['FRL04'],60000000,"[{'value': ""Prix de l'offre"", 'poids': '60 %'}, {'value': ""Valeur technique de l'offre"", 'poids': '40 %'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,Transport en autocars des enfants scolarisés dans les écoles de Marseille vers les piscines Saint Charles et Cercle des Nageurs de Marseille,,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
491,92,19-123530,2019-08-10,3,"2-Equipements électriques divers (chauffage, climatisation, piles, domotique...)",,,,['FRL04'],31600000,"[{'value': ""Prix de l'offre"", 'poids': '70 points'}, {'value': ""Valeur technique de l'offre"", 'poids': '30 points'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Equipements électriques divers (chauffage, climatisation, piles, domotique...)",,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
492,91,19-123530,2019-08-10,3,1-Matériel électrique courants forts,,,,['FRL04'],31600000,"[{'value': ""Prix de l'offre"", 'poids': '70 points'}, {'value': ""Valeur technique de l'offre"", 'poids': '30 points'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,Matériel électrique courants forts,,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
493,90,19-123389,2019-08-10,4,"Transport en autocars des enfants et des jeunes vers les équipements sportifs (hors piscines), parcs et espaces naturels marseillais",,,,['FRL04'],60000000,"[{'value': ""Prix de l'offre"", 'poids': '60 %'}, {'value': ""Valeur technique de l'offre"", 'poids': '40 %'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Transport en autocars des enfants et des jeunes vers les équipements sportifs (hors piscines), parcs et espaces naturels marseillais",,,4,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
494,87,19-123389,2019-08-10,4,"Transport en autocars des enfants scolarisés dans les écoles de Marseille vers les piscines Pont de Vivaux, la Granière et Louis Armand",,,,['FRL04'],60000000,"[{'value': ""Prix de l'offre"", 'poids': '60 %'}, {'value': ""Valeur technique de l'offre"", 'poids': '40 %'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Transport en autocars des enfants scolarisés dans les écoles de Marseille vers les piscines Pont de Vivaux, la Granière et Louis Armand",,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
495,89,19-123389,2019-08-10,4,Transport en autocars des enfants scolarisés dans les écoles de Marseille vers les piscines Busserine et Saint Joseph,,,,['FRL04'],60000000,"[{'value': ""Prix de l'offre"", 'poids': '60 %'}, {'value': ""Valeur technique de l'offre"", 'poids': '40 %'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,Transport en autocars des enfants scolarisés dans les écoles de Marseille vers les piscines Busserine et Saint Joseph,,,3,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
496,94,19-123883,2019-08-11,1,Prestations d'accueil et de filtrage sur le site de l'Hôtel de Ville de la Ville de Marseille,,,,['FRL04'],79990000,"[{'value': 'Valeur technique', 'poids': '60'}, {'value': 'Prix', 'poids': '40'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,,,,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
497,100,19-124677,2019-08-14,1,"Fourniture et livraison de revêtements PVC et minéraux pour sols, murs et plafonds",,,,['FRL04'],45430000,"[{'value': ""Prix de l'offre"", 'poids': '70'}, {'value': ""Valeur technique de l'offre"", 'poids': '30'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,,,,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
498,95,19-124592,2019-08-14,1,"Marché de prestations intellectuelles relatif à l'assistance géotechnique en mécanique des sols, des roches et dereconnaissance de pollution des sols sur le territoire communal de Marseille. Le volume suivant des prestations est donné pour chaque période annuelle du marché : - montant minimum annuel HT : 140 000 euros - montant maximum annuel HT : 800 000 euros",,,,['FRL04'],71332000,"[{'value': ""Prix de l'offre"", 'poids': '40'}, {'value': ""Valeur technique de l'offre"", 'poids': '60'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,,,,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
499,96,19-124631,2019-08-14,2,"Matériaux de travaux pour gros oeuvre, carrelage et accessoires de finition",,,,['FRL04'],44110000,"[{'value': ""Prix de l'offre"", 'poids': '70'}, {'value': ""Valeur technique de l'offre"", 'poids': '30'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Matériaux de travaux pour gros oeuvre, carrelage et accessoires de finition",,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
500,97,19-124631,2019-08-14,2,"Revêtements PVC et minéraux pour sols, murs et plafonds",,,,['FRL04'],44110000,"[{'value': ""Prix de l'offre"", 'poids': '70'}, {'value': ""Valeur technique de l'offre"", 'poids': '30'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Revêtements PVC et minéraux pour sols, murs et plafonds",,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
501,98,19-124652,2019-08-14,2,Objets promotionnels,,,,['FRL04'],39294100,"[{'value': ""Prix de l'offre"", 'poids': '60'}, {'value': ""Valeur technique de l'offre"", 'poids': '30'}, {'value': 'Délai de livraison', 'poids': '10'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,Objets promotionnels,,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
502,99,19-124652,2019-08-14,2,Textiles publicitaires,,,,['FRL04'],39500000,"[{'value': ""Prix de l'offre"", 'poids': '60'}, {'value': ""Valeur technique de l'offre"", 'poids': '30'}, {'value': 'Délai de livraison', 'poids': '10'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,Textiles publicitaires,,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
503,102,19-126740,2019-08-19,7,PEINTURE Restauration de deux huiles sur toile d'Eugène Isabey (France 19e siècle),,,,[],92521000,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,,PEINTURE Restauration de deux huiles sur toile d'Eugène Isabey (France 19e siècle),,,2,,,,,,,,,,,,,
504,104,19-126740,2019-08-19,7,"PEINTURE Restauration de deux huiles sur toile, une de Nicola Maria Recco (Italie 17e siècle) et une de Charles Emile Vacher de Tournemine (France 19e siècle)",,,,[],92521000,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,,"PEINTURE Restauration de deux huiles sur toile, une de Nicola Maria Recco (Italie 17e siècle) et une de Charles Emile Vacher de Tournemine (France 19e siècle)",,,4,,,,,,,,,,,,,
505,101,19-126740,2019-08-19,7,PEINTURE Restauration d'une huile sur toile de François de Troy (France 18e siècle),,,,[],92521000,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,,PEINTURE Restauration d'une huile sur toile de François de Troy (France 18e siècle),,,1,,,,,,,,,,,,,
506,103,19-126740,2019-08-19,7,"PEINTURE Restauration de trois huiles sur toile, une de Marius Granet et deux de Jean Antoine Constantin",,,,[],92521000,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,,"PEINTURE Restauration de trois huiles sur toile, une de Marius Granet et deux de Jean Antoine Constantin",,,3,,,,,,,,,,,,,
507,105,19-126740,2019-08-19,7,"PEINTURE Restauration de deux huiles sur toile, une de François Puget (France 17e siècle) et une de Maurice Bompard (France 19e siècle)",,,,[],92521000,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,,"PEINTURE Restauration de deux huiles sur toile, une de François Puget (France 17e siècle) et une de Maurice Bompard (France 19e siècle)",,,5,,,,,,,,,,,,,
508,107,19-126740,2019-08-19,7,Création d'un cadre pour le tableau de Maurice Bompard,,,,[],92521000,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,6,,Création d'un cadre pour le tableau de Maurice Bompard,,,7,,,,,,,,,,,,,
509,118,19-126912,2019-08-19,2,"Transport par autocar de seniors, d'adultes et de famille",,31000.0,2000.0,[],[],[],ville de marseille,,,13275,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Transport par autocar de seniors, d'adultes et de famille avec chauffeur",,,2,,,,,,,,,,,,,
510,117,19-126912,2019-08-19,2,Transport par autocar d'enfants et d'adolescents,,31000.0,2000.0,[],[],[],ville de marseille,,,13275,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,Transport par autocar d'enfants et d'adolescents avec chauffeurs,,,1,,,,,,,,,,,,,
511,106,19-126740,2019-08-19,7,"CADRES Restauration des 9 cadres des tableaux des lots de peinture : François Puget, Nicola Maria Recco, Charles Emile Vacher de Tournemine, Marius Granet, les 2 Isabey, François de Troy, 2 Constantin",,,,[],92521000,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,6,,"CADRES Restauration des 9 cadres des tableaux des lots de peinture : François Puget, Nicola Maria Recco, Charles Emile Vacher de Tournemine, Marius Granet, les 2 Isabey, François de Troy, 2 Constantin",,,6,,,,,,,,,,,,,
512,109,19-126779,2019-08-20,5,"Travaux de chauffage, climatisation, VMC pour les arrondissements 2, 3, 15, 16 et équipements rattachés de la Ville de MarseilleAccord-cadre à bons de commande mono attributaire","{'value': 7200000, 'devise': 'EUR'}",,,['FRL04'],45315000,"[{'value': ""Prix de l'offre"", 'poids': '60'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,"Clause obligatoire d'insertion par l'activité économique :Le nombre d'heures d'insertion à réaliser dans l'exécution de la prestation est le suivant :700 heures par an pour chacun des lots 1, 2, 3 et 4.","Travaux de chauffage, climatisation, VMC pour les arrondissements 2, 3, 15, 16 et équipements rattachés",,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,"En ce qui concerne l'ensemble des lots, le marché est reconductible de manière tacite par période d'1 an, dans la limite de 3 reconductions.",,"<?xml version=""1.0"" encoding=""UTF-16""?>
<RENOUVELLEMENT_OUI xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<VARIANTES_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CATALOGUE_ELECTRONIQUE_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",
513,110,19-126779,2019-08-20,5,"Travaux de chauffage, climatisation, VMC pour les arrondissements 1, 6, 7, 8 de la Ville de Marseille Accord-cadre à bons de commande mono attributaire","{'value': 7200000, 'devise': 'EUR'}",,,['FRL04'],45315000,"[{'value': ""Prix de l'offre"", 'poids': '60'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,"Clause obligatoire d'insertion par l'activité économique :Le nombre d'heures d'insertion à réaliser dans l'exécution de la prestation est le suivant :700 heures par an pour chacun des lots 1, 2, 3 et 4.","Travaux de chauffage, climatisation, VMC arrondissements 4, 5, 13, 14",,,3,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,"En ce qui concerne l'ensemble des lots, le marché est reconductible de manière tacite par période d'1 an, dans la limite de 3 reconductions.",,"<?xml version=""1.0"" encoding=""UTF-16""?>
<RENOUVELLEMENT_OUI xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<VARIANTES_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CATALOGUE_ELECTRONIQUE_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",
514,115,19-126790,2019-08-20,4,"Plomberie Sanitaire - 4°, 5°, 13°, 14° arrondissements","{'value': 4800000, 'devise': 'EUR'}",,,['FRL04'],45330000,,ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,"Clause obligatoire d'insertion par l'activité économique : l'entreprise titulaire de chacun des lots devra obligatoirement réaliser 627 heures (annuelles) au minimum pour la durée du marché, sauf si les 2508 heures (dues sur les 4 années) sont réalisées avant la 4ème année.","Plomberie Sanitaire - 4°, 5°, 13°, 14° arrondissements",,,3,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,"Le marché est reconductible par période d'1 an à compter de la date anniversaire du marché, dans la limite de 3 reconductions. La reconduction du marché se fera de manière tacite.",,"<?xml version=""1.0"" encoding=""UTF-16""?>
<RENOUVELLEMENT_OUI xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<VARIANTES_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CATALOGUE_ELECTRONIQUE_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",
